COMPLEXID,SEGMENTID,the_geom,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
0,30393,-73.96575972312235 40.707020808634894,,2,1589,2,3323170,3,05/14/2009 12:00:00 AM +0000,04/25/2017 12:00:00 AM +0000,5,DoITT,,5146835,WILLIAMSBURG Y HEAD START
444,34259,-73.98036539999309 40.768440743792716,,,1129,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,PARK SOUTH
0,99850,-73.77136171958527 40.86443284937532,,,13482,11,0,2,05/14/2009 12:00:00 AM +0000,11/01/2019 12:00:00 AM +0000,6,NOAA,,0,SOUTH NONATIONS REEF LIGHTED BELL BUOY 4
0,9000943,-73.93915676496583 40.69560728161998,,2,4822,2,3341749,3,05/14/2009 12:00:00 AM +0000,04/25/2017 12:00:00 AM +0000,5,DoITT,,3053372,THOMAS A DESTEFANO EARLY CHILD DEVELOPMENT CENTER
0,28931,-73.97664973948551 40.67888425732776,,2,1028077,13,3259250,3,07/07/2016 12:00:00 AM +0000,11/06/2019 12:00:00 AM +0000,2,OTHER,,3024263,PS 77
521,293826,-73.9645504044129 40.80925527262966,,1,4481,2,1059819,1,05/14/2009 12:00:00 AM +0000,11/08/2019 12:00:00 AM +0000,5,DoITT,,1051088,TOMPKINS HALL NURSERY SCHOOL
316,9004236,-73.86574306223464 40.815067383544175,X,1,8204,3,2092611,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512515,2034959,SOUND VIEW PROJECTS BLDG 13
444,35873,-73.97648083501385 40.766874125338674,,2,17044,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,COP COT
0,72359,-73.90978916087101 40.848841491652585,,1,15146,2,2098479,2,05/14/2009 12:00:00 AM +0000,06/04/2013 12:00:00 AM +0000,5,DoITT,,5130887,LA PENINSULA CENTER #5
4073,268048,-73.90412334842918 40.78264621442679,X,1,1016864,4,4546739,4,11/07/2012 12:00:00 AM +0000,11/14/2012 12:00:00 AM +0000,13,OTHER,40006021,5139592,CON ED REPORTING CENTER BUILDING
425,245819,-73.927995167932 40.78940350986877,X,2,1007509,4,1088079,1,08/17/2011 12:00:00 AM +0000,11/01/2019 12:00:00 AM +0000,10,OTHER,12574009,9221761,NYS OMH ROMAN CATHOLIC CHAPEL
0,106175,-73.96435109827434 40.746628004825915,N,2,9914,1,0,1,05/14/2009 12:00:00 AM +0000,09/24/2012 12:00:00 AM +0000,12,DCP,11310001,0,THANT ISLAND
0,129387,-73.76155222192858 40.66201832993442,N,1,7180,6,0,4,05/14/2009 12:00:00 AM +0000,11/01/2019 12:00:00 AM +0000,12,DCP,46340001,0,THE SPRINGFIELD PARK POND
148,9003045,-73.8738398454284 40.667358459742836,X,2,1016035,3,3324188,3,10/04/2012 12:00:00 AM +0000,03/22/2013 12:00:00 AM +0000,1,OTHER,31178503,3133888,EAST NYC LINE BUILDING 4
4073,267428,-73.89874549566949 40.78661484638751,X,1,1016984,4,4000000,4,11/13/2012 12:00:00 AM +0000,03/31/2017 12:00:00 AM +0000,13,OTHER,40006004,5139559,CON ED 11 AVENUE GATE
0,295368,-73.97124569507416 40.68848532593744,N,2,1025330,1,3059051,3,10/06/2014 12:00:00 AM +0000,11/07/2019 12:00:00 AM +0000,2,DOE,30055701,3074954,K 789
0,314038,-73.89750613443817 40.85676449198732,N,1,8437,2,2103868,2,05/14/2009 12:00:00 AM +0000,11/07/2019 12:00:00 AM +0000,2,DOE,25963601,5124469,P S 209 X
0,141138,-73.96190159456675 40.74900171598478,,,8835,11,0,1,05/14/2009 12:00:00 AM +0000,09/25/2012 12:00:00 AM +0000,6,NOAA,,0,ROOSEVELT ISLAND REEF LIGHT 17
0,141138,-73.96178495782219 40.749178591652544,,,14110,5,0,1,05/14/2009 12:00:00 AM +0000,09/25/2012 12:00:00 AM +0000,12,NOAA,,0,ROOSEVELT I REEF
0,2523,-74.20179022745108 40.60832128733909,N,1,17313,1,0,5,05/14/2009 12:00:00 AM +0000,09/25/2012 12:00:00 AM +0000,12,DCP,54383501,0,PRALL'S ISLAND
0,72547,-73.93270953501505 40.86727872989022,,1,841,6,1089799,1,05/14/2009 12:00:00 AM +0000,02/06/2019 12:00:00 AM +0000,6,DoITT,,0,INWOOD HILL CANOE CLUB PIER
0,175538,-73.8978847363075 40.79641959660656,N,2,9941,1,0,2,05/14/2009 12:00:00 AM +0000,09/25/2012 12:00:00 AM +0000,12,DCP,26517001,0,SOUTH BROTHER ISLAND
110,9001446,-73.99007060533009 40.57439287888355,,2,13015,2,3321840,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,5,DoITT,,3240515,PAL CAREY GARDENS DCC
110,9004334,-73.99028135426026 40.57479043193527,G,1,8631,3,0,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,1,NYCHA,32472001,0,CAREY GARDENS SITE 1 B
110,9001453,-73.99035743898182 40.57433126819391,X,2,16831,2,3321840,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,5,DCP,32472005,3240516,CAREY GARDENS CHILDRENS CENTER
125,9000535,-73.99569050640153 40.572108516859146,X,2,8531,3,3322045,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,1,DCP,32884605,3240700,CONEY ISLAND PROJECTS BLDG 4
0,289966,-73.85921533859519 40.85988139787965,,1,1033294,2,2097375,2,02/06/2019 12:00:00 AM +0000,,13,OTHER,,2055259,NY INSTITUTE FOR SPECIAL EDUCATION FRAMPTON HALL
125,9000540,-73.99511891482781 40.57204300467279,X,2,8200,3,3322046,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,1,DCP,32884606,3240701,CONEY ISLAND HOUSES BLDG 5
125,9000527,-73.99753761427752 40.572023075096716,X,1,8719,3,3322043,3,05/14/2009 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,1,DCP,32884602,3240698,CONEY ISLAND HOUSES BLDG 1
110,9001444,-73.98949930790191 40.5751229656937,X,1,1007246,3,3189543,3,08/15/2011 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000,1,OTHER,32472003,3240530,CAREY GARDENS BUILDING 2
170,112637,-73.90554768862434 40.67105793212841,X,1,6943,3,3326947,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34434005,3112433,GLENMORE PLAZA BUILDING 4
197,9004800,-73.94023068892236 40.70426388250643,G,1,8632,3,3071469,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,NYCHA,35174501,3093983,HYLAN
0,28981,-73.97714585961467 40.68718473340831,N,2,1033293,1,0,3,02/05/2019 12:00:00 AM +0000,02/06/2019 12:00:00 AM +0000,4,OTHER,30085601,0,BAM PARK
0,310075,-73.96946156203025 40.792162429556434,,2,9297,2,1032559,1,05/14/2009 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,5,DoITT,,1029094,BASIC TRUST CHILD CARE CENTER
316,9007568,-73.86619564551516 40.81721623571665,X,1,8526,3,2092659,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512509,2035571,SOUND VIEW HOUSES BUILDING 8
316,9007549,-73.86912845832067 40.81680139453723,X,1,8168,3,2092652,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512506,2035568,SOUND VIEW HOUSES BUILDING 5
316,9007585,-73.86674138006168 40.815867222164044,X,2,17653,3,2092608,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512512,5142567,SOUND VIEW PROJECTS BLDG 10
0,26043,-73.95381808906143 40.58021153397611,,2,13748,2,3326901,3,05/14/2009 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,9,NYPD,,3305525,MANHATTAN BEACH JEWISH CENTER
444,300219,-73.97366308558414 40.769124850107694,X,1,1002421,7,1083825,1,09/02/2010 12:00:00 AM +0000,03/29/2019 12:00:00 AM +0000,4,OTHER,11419062,0,DAIRY VISITOR CENTER & GIFT SHOP CENTRAL PARK
316,9004239,-73.86597009702098 40.81600979221631,X,1,12408,3,2092610,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512511,2034958,SOUND VIEW PROJECTS BLDG 9
171,9008088,-73.92160570151064 40.63500453925168,X,2,6573,3,3331018,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444007,3279941,GLENWOOD HOUSES BUILDING 6
232,9000446,-73.9510139988079 40.6977413199871,X,1,7975,3,3325594,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873508,3060194,MARCY PROJECTS BUILDING 7
133,168626,-73.87184511332828 40.66761697670068,X,1,14006,3,3337044,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123817,3130293,CYPRESS HILLS HOUSES BLDG 15
444,37381,-73.96723606520891 40.77561536450867,,2,1002470,1,0,1,09/02/2010 12:00:00 AM +0000,03/29/2019 12:00:00 AM +0000,4,OTHER,,0,CENTRAL PARK RAMBLE AREA EAST
0,288380,-73.78577093860083 40.68844375398455,,2,11877,6,4264631,4,05/14/2009 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,5,DoITT,,293190,SOUTH JAMAICA MULTI SERVICE CENTER
232,9000456,-73.9504624640514 40.695911406978105,X,2,8143,3,3324240,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873522,3060628,MARCY PROJECTS BUILDING 21
0,37120,-73.97909419049017 40.788695155663575,,2,12395,16,1033913,1,05/14/2009 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,2,DoITT,,1029900,METROPOLITAN MONTESSORI SCHOOL
0,69778,-73.92532449334044 40.81037288976683,N,1,13434,1,2000700,2,05/14/2009 12:00:00 AM +0000,05/07/2013 12:00:00 AM +0000,11,NYPD,20021301,2001512,NYPD PRECINCT 40 STATIONHOUSE
0,26043,-73.95331452801538 40.58027483635736,,1,1025793,16,3245815,3,01/26/2015 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,2,OTHER,,3305851,MESIVTA YESHIVA GEDOLA MANHATTAN BEACH
0,26043,-73.95381461090886 40.58025078439873,,2,1033288,17,3326901,3,02/04/2019 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,2,OTHER,,3305525,SHULAMITH SCHOOL FOR GIRLS
0,302068,-73.96912284363928 40.79628666780093,,2,1033289,1,1084034,1,02/04/2019 12:00:00 AM +0000,02/04/2019 12:00:00 AM +0000,9,OTHER,,0,ST MICHAELS EPISCOPAL CHURCH
133,9002988,-73.87207637977274 40.671505241854994,X,2,13851,3,3337030,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123805,3130289,CYPRESS HILLS HOUSES BLDG 4
3179,78492,-73.89807360339286 40.834945721538546,,1,993,9,0,2,05/14/2009 12:00:00 AM +0000,08/29/2013 12:00:00 AM +0000,4,DoITT,,0,CROTONA PARK - CLINTON PLAYGROUND
0,67646,-73.92669699918012 40.75398061665202,,2,1033290,6,4009515,4,02/05/2019 12:00:00 AM +0000,,7,OTHER,,12246,THE ARC CONCERT HALL
271,9001498,-73.8878026707343 40.65706028751919,X,2,13527,3,3324013,3,05/14/2009 12:00:00 AM +0000,10/23/2012 12:00:00 AM +0000,1,DCP,37034004,3132466,PENNSYLVANIA HOUSES BLDG 3
232,266216,-73.95145732878122 40.695807659701174,X,1,6596,3,3324243,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873525,3312948,MARCY PROJECTS BUILDING 24
316,9007566,-73.86706386449137 40.817155584750594,X,1,12925,3,2092656,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512508,2035570,SOUNDVIEW PROJECTS BLDG 7
444,37504,-73.96280843202467 40.79286948799809,,,1121,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,CENTRAL PARK WEST AREA D
236,9006272,-73.97925099210264 40.59094033064984,X,2,7146,3,3322182,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895523,3244755,MARLBORO HOUSES BUILDING 22
0,33829,-73.99313792850711 40.75677119178475,,1,1033291,4,1013695,1,02/05/2019 12:00:00 AM +0000,,7,OTHER,,5170580,DOUBLETREE HOTEL TIMES SQUARE WEST
271,9005794,-73.8882340201304 40.65642590335069,X,1,1008906,3,3324011,3,10/19/2011 12:00:00 AM +0000,10/23/2012 12:00:00 AM +0000,1,OTHER,37034002,3132463,PENNSYLVANIA PROJECTS BLDG 1
171,9005672,-73.92172485124088 40.63364080133499,,1,4465,3,3331006,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,5,DoITT,,5137849,BFFY GLENWOOD SENIOR CTR
207,43401,-73.92603902642246 40.67519983467717,X,2,8161,3,3331198,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403807,3043776,KINGSBOROUGH PROJECTS BLDG 6
236,9006275,-73.9796739606784 40.59042810586115,X,2,6487,3,3322183,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895525,3244756,MARLBORO PROJECTS BUILDING 24
236,9000753,-73.97997884458613 40.59221469683886,X,2,8025,3,3322193,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895517,3244760,MARLBORO PROJECTS BUILDING 16
176,9008282,-73.99905385018597 40.57919610675743,X,1,8127,3,3331092,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572517,3238107,GRAVESEND HOUSES BUILDING 15
170,112637,-73.90594008198816 40.671440522538035,X,1,7471,3,3326949,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34434004,3112435,GLENMORE PLAZA BUILDING 3
156,9003073,-73.89290922518374 40.67256807918332,X,1,13549,3,3336980,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34062004,3112753,FIORENTINO PLAZA BUILDING 6
219,9001543,-73.8864029654359 40.65682804231125,X,1,6428,3,3324021,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634009,3132476,LINDEN PROJECTS BUILDING 8
232,261267,-73.95153347079611 40.69700986114395,X,2,13669,3,3324244,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873524,3312922,MARCY PROJECTS BUILDING 23
133,9002812,-73.87263013895763 40.668438385658895,X,1,6250,3,3337041,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123812,3130292,CYPRESS HILLS PROJECTS BLDG 10
260,9000615,-73.99918980349997 40.573800929886104,G,1,8098,3,0,3,05/14/2009 12:00:00 AM +0000,10/22/2012 12:00:00 AM +0000,1,NYCHA,31177001,0,WILLIAM O DWYER GARDENS
207,43506,-73.92339438365399 40.675168083391185,X,1,8156,3,3331200,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403814,3043779,KINGSBOROUGH HOUSES BLDG 12
198,9004614,-73.96307333588778 40.70539180538606,X,1,18543,3,3059905,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35191005,3076290,INDEPENDENCE TOWERS BLDG 4
171,9008083,-73.92236011043148 40.63537362357472,X,2,17693,3,3331007,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444004,5137828,GLENWOOD PROJECTS BUILDING 3
316,9007556,-73.8683680362571 40.816969021447626,X,1,6394,3,2092654,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512507,2035569,SOUNDVIEW PROJECTS BLDG 6
316,9006449,-73.86936037756239 40.81766230373718,X,2,12457,3,2092638,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512505,5127370,SOUND VIEW PROJECTS BLDG 4
178,9001939,-73.9912912426052 40.57263851895022,X,1,13864,3,3322051,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34652004,3240722,HABER PROJECTS BUILDING 3
173,9004917,-73.98941051427103 40.68286061781288,X,1,18518,2,3336072,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471015,3008098,GOWANUS HOUSES BUILDING 11 W
199,24612,-73.9814348670891 40.695365728339105,X,2,19701,3,3257045,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175520,3073930,INGERSOLL PROJECTS BUILDING 34
236,9000823,-73.98054290468046 40.59265861845559,X,1,8377,3,3322168,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895514,3244747,MARLBORO HOUSES BUILDING 13
133,168895,-73.87217602313487 40.66928687534985,X,2,16847,3,3337053,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123813,3130296,CYPRESS HILLS HOUSES BLDG 11
259,9000680,-73.93753759846604 40.594684863622646,X,1,8755,3,3345785,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703216,3255985,NOSTRAND PROJECTS BUILDING 15
211,9005475,-73.95803808622712 40.69023499765959,X,2,17143,3,3346319,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35413304,3069884,LAFAYETTE GARDENS BUILDING 3
358,9001135,-73.92974755572264 40.79743310430778,X,2,6794,3,1081285,1,05/14/2009 12:00:00 AM +0000,02/27/2013 12:00:00 AM +0000,1,DCP,13289502,1045332,WAGNER HOUSES BUILDING 1
232,9000432,-73.95285815342045 40.69876890717983,X,1,16976,3,3325588,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873515,3312939,MARCY PROJECTS BUILDING 14
219,9001541,-73.88614549046451 40.655964888308574,X,2,7805,3,3337066,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634011,3132648,LINDEN PROJECTS BUILDING 9
176,9008301,-73.99981072706697 40.58029446478812,X,1,12906,3,3331082,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572506,3238100,GRAVESEND HOUSES BUILDING 5
173,9004946,-73.98800284647284 40.68303834857066,X,2,7971,3,3336073,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471012,3008099,GOWANUS PROJECTS BUILDING 9
173,9006480,-73.9884726627679 40.68215750861566,X,2,13236,3,3336075,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471018,3008102,GOWANUS PROJECTS BUILDING 14
232,9000436,-73.9526770006 40.697889379169396,X,1,13472,3,3325590,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873516,3060189,MARCY PROJECTS BUILDING 15
133,9002762,-73.87261112175729 40.67060357954687,G,1,6504,3,0,3,05/14/2009 12:00:00 AM +0000,10/04/2012 12:00:00 AM +0000,1,NYCHA,33123801,0,CYPRESS HILLS HOUSES
171,9005668,-73.91928957763257 40.63476670290381,X,2,14009,3,3331015,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444021,3279938,GLENWOOD PROJECTS BUILDING 18
207,43401,-73.92595852557508 40.67595988422139,X,2,7387,3,3331197,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403808,5135750,KINGSBOROUGH PROJECTS BLDG 7
199,24612,-73.98196085532584 40.695027838795156,X,2,19699,3,3257042,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175518,3073926,INGERSOLL HOUSES BUILDING 32
173,9004941,-73.98829201098192 40.68434862166423,X,1,17729,3,3323302,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471006,3007732,GOWANUS HOUSES BUILDING 4 W
219,9000497,-73.8829415624042 40.65730284246583,X,2,14258,3,3324281,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634018,3132652,LINDEN HOUSES BUILDING 16
272,9009349,-73.86452585357169 40.66885450694127,X,2,7802,3,3326995,3,05/14/2009 12:00:00 AM +0000,10/24/2012 12:00:00 AM +0000,1,DCP,37078024,3134013,PINK HOUSES COMMUNITY CENTER
272,9008138,-73.8656680562729 40.66843330882432,X,2,8213,3,3326993,3,05/14/2009 12:00:00 AM +0000,10/23/2012 12:00:00 AM +0000,1,DCP,37078004,3134011,PINK HOUSES BUILDING 3
154,9005041,-73.98095658686377 40.69929909510025,X,2,7376,3,3325919,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34023513,5127454,FARRAGUT PROJECTS CHILDREN'S CTR
173,9004958,-73.98895296516649 40.68405460056476,X,1,13664,3,3323297,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471008,3007725,GOWANUS PROJECTS BUILDING 6
199,258942,-73.97851162261405 40.69490207304718,X,1,19686,3,3335233,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175505,3073620,INGERSOLL PROJECTS BUILDING 19
176,9005580,-74.00006387342633 40.57915088454818,X,1,7619,3,3331095,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572512,3238111,GRAVESEND HOUSES BUILDING 10
0,114011,-73.84292184402479 40.84056229791749,G,2,1416,1,0,2,05/14/2009 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,4,DPR,21215502,0,OWEN F DOLEN PARK
444,37830,-73.95421165871834 40.79535821729977,,,1216,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,FORT FISH
0,196749,-73.9899292535956 40.69350309564163,N,1,146,1,0,3,05/14/2009 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,4,DPR,31247501,0,C COLUMBUS PARK
444,37180,-73.9730763806289 40.77411083344835,,,1220,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,CHERRY HILL AND WAGNER COVE
316,9007574,-73.86807571992723 40.81568164403591,X,2,12922,3,2092604,2,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,1,DCP,26512513,2034955,SOUNDVIEW HOUSES BLDG 11
444,111159,-73.98096214234722 40.768234235887135,,,838,1,0,1,05/14/2009 12:00:00 AM +0000,01/09/2013 12:00:00 AM +0000,4,DPR,,0,MAINE MONUMENT
0,316078,-73.95180366082161 40.83069584762358,,1,16194,1,0,1,05/14/2009 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,4,DPR,,0,RIVERSIDE PARK RECREATION AREA
0,314615,-73.89461374108012 40.83156767653547,N,2,11093,1,2010273,2,05/14/2009 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,2,DOE,20009801,2018464,PS 134 BRISTOW
236,19315,-73.98019512015934 40.59317595924297,X,2,7462,3,3322196,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895513,3244763,MARLBORO PROJECTS BUILDING 12
176,9008262,-73.99828423173943 40.57788970499005,X,1,13373,3,3331085,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572511,3238103,GRAVESEND HOUSES BUILDING 9
199,24646,-73.97926025224825 40.6958748111645,X,2,19689,3,3335232,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175508,3073617,R INGERSOLL PROJECTS BLDG 22
232,9000428,-73.95131588568665 40.699291881070096,X,2,6970,3,3325582,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873507,3312936,MARCY PROJECTS BUILDING 6
222,9002286,-73.90399775253334 40.66879458023485,,,4727,2,3084013,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,5,DoITT,,3113035,NAT AZAROW DCC
154,9005058,-73.98163332902404 40.700754896889265,X,2,7553,3,3325909,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34023507,3000397,FARRAGUT HOUSES BLDG 6
104,9004546,-73.92112844757078 40.69665217762373,,1,1015687,3,3325684,3,09/20/2012 12:00:00 AM +0000,09/20/2012 12:00:00 AM +0000,1,OTHER,,3099642,BUSHWICK II (A & C BLDG 20
236,9006994,-73.98206437094564 40.591837206489195,X,1,8559,3,3322146,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895510,3244723,MARLBORO PROJECTS BUILDING 9
104,9004393,-73.9218552385948 40.69640586434867,,1,1015688,3,3325683,3,09/20/2012 12:00:00 AM +0000,09/20/2012 12:00:00 AM +0000,1,OTHER,,3099640,BUSHWICK II (A & C BLDG 21
156,9001850,-73.89099236176014 40.672802706443576,X,1,13479,3,3328463,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34062009,3120064,FIORENTINO PLAZA BLDG 11
104,9004581,-73.9198868693341 40.69715087231383,,2,1015689,3,3325697,3,09/20/2012 12:00:00 AM +0000,09/20/2012 12:00:00 AM +0000,1,OTHER,,3100079,BUSHWICK II (A & C BLDG 22
0,62482,-73.74441298858461 40.6590165181459,,2,1002133,1,0,4,09/03/2010 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,4,OTHER,,0,BROOKVILLE PARK N
232,9000426,-73.95157348461584 40.69867513784685,X,2,6955,3,3325581,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873509,3060178,MARCY HOUSES BUILDING 8
259,9005545,-73.93819084989268 40.598111313378894,X,1,8554,3,3320783,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703203,3254820,NOSTRAND HOUSES BUILDING 2
236,9000819,-73.98197493276976 40.592601747482256,X,2,16990,3,3322157,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895504,3244730,MARLBORO PROJECTS BUILDING 3
0,33960,-73.98777304348597 40.7579030362604,,1,15800,3,1024708,1,05/14/2009 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,3,NYPD,,1023382,HAYES THTR
0,33839,-73.99389046871339 40.758592821356466,,1,1006984,3,1087184,1,08/01/2011 12:00:00 AM +0000,11/16/2012 12:00:00 AM +0000,3,OTHER,,5139989,LITTLE SHUBERT THEATRE
0,26964,-73.96109059229292 40.60988652637049,,2,1025716,6,3182326,3,01/14/2015 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,2,OTHER,,3231102,YESHIVA SHAARE TORAH BOYS HIGH SCHOOL
470,243589,-74.00159568444815 40.70552823195115,,2,1031891,6,1090548,1,05/10/2018 12:00:00 AM +0000,02/12/2019 12:00:00 AM +0000,7,OTHER,,0,PIER 17 ROOFTOP VENUE
